9.999996609722727747e-01,9.850165403312710621e-01
9.998184746708260739e-01,9.884591537516530524e-01
9.991250051128668375e-01,9.837084550013812656e-01
9.508226054043615871e-01,9.848986737913166811e-01
9.191495023820021038e-01,9.886602949404043050e-01
9.999819327232399857e-01,9.887239165319888778e-01
9.996765910623611751e-01,9.841463960087828422e-01
9.984435373004089120e-01,9.890599536739292930e-01
9.861534964482601140e-01,9.876796959337826864e-01
9.763951689303397297e-01,9.870092162887248444e-01
9.999952135576809509e-01,9.849634892483967175e-01
9.126109187349925600e-01,9.843640510412244859e-01
9.915947322848681633e-01,9.897683862159075696e-01
9.960477269664278488e-01,9.875407948470403818e-01
9.798341747215336683e-01,9.835623456749698068e-01
6.784205275100805288e-01,9.807188087632949802e-01
9.999935982527951017e-01,9.899591333796751158e-01
9.999714548202248698e-01,9.877905855869590912e-01
2.857814992925382658e-01,9.987279931364707597e-01
9.753105007908707824e-01,9.772487980604877000e-01
9.999999999102971993e-01,9.898551461156692710e-01
9.743802560539919222e-01,9.833965930390834442e-01
9.918671314891757129e-01,9.729916603089922011e-01
9.967345686264369453e-01,9.890500020488447452e-01
9.999950347977623055e-01,9.845971324693627569e-01
9.933408768664097055e-01,9.849395405445539042e-01
9.859444007796602794e-01,9.836326737490831418e-01
9.999998491778800958e-01,9.313009819602795503e-01
8.915212419919593678e-01,9.872773051265286703e-01
9.999932134804475625e-01,9.880027883184090420e-01
9.998741314982778627e-01,9.876048056812689602e-01
9.980042505528592400e-01,9.769726816694147553e-01
6.507178919318716837e-01,9.949856381570171271e-01
9.576558850256963185e-01,9.794946337487171473e-01
9.427918595336424179e-01,9.903064261742909880e-01
9.913650799513984424e-01,9.816883073126848602e-01
8.841087435133744288e-01,9.911100607852141309e-01
9.992277998865775057e-01,9.899256224601897802e-01
8.220008771871343267e-01,9.888868642373959128e-01
9.865935536329585309e-01,9.870592847557395633e-01
9.999904057785737876e-01,9.897322402813204523e-01
9.971030196034924575e-01,9.854155603479732850e-01
1.000000000000000000e+00,9.447636756053120477e-01
9.969640673430472111e-01,9.731644801628009933e-01
9.808879578820584033e-01,9.873010073322416869e-01
9.993467288118381697e-01,9.892068333251411438e-01
9.824580628870188681e-01,9.863120949688443106e-01
9.999999752545163378e-01,9.894480242770686829e-01
4.365219139250492431e-01,9.966434190467153842e-01
9.929138360512157480e-01,9.881185278893847013e-01
9.504640732117906055e-01,9.896204736841244243e-01
8.093230944328135834e-01,9.856570266738174935e-01
9.640078512032704827e-01,9.806384875541503954e-01
9.988139149218342450e-01,9.806521327176588310e-01
9.999465940619465254e-01,9.894835670115423865e-01
7.272552486049304044e-01,9.894151058125071341e-01
9.999999390006757416e-01,9.861412577906841781e-01
9.672830365068906255e-01,9.899719552501108355e-01
6.314548625509476265e-01,9.807834880141682588e-01
8.147224121010305797e-01,9.919163274104261241e-01
9.992409403565286619e-01,9.883561131506573005e-01
9.001594600795415069e-01,9.897861646942005542e-01
9.081045446721085490e-01,9.823914912370173003e-01
9.999999995555288734e-01,9.868521379637403834e-01
9.999678904148666669e-01,9.668449921571393713e-01
3.390091790182451215e-01,9.960981054797021228e-01
9.999533923622272447e-01,9.881130117148280156e-01
9.560963860326692210e-01,9.876171565935478736e-01
8.274100569863084287e-01,9.929417337726084147e-01
9.646047508103040569e-01,9.898963808229206407e-01
9.855957930307173154e-01,9.874269706032372529e-01
9.126418222038249484e-01,9.883211662998112601e-01
9.936462134203603025e-01,9.887337902188021443e-01
9.931342209455459313e-01,9.818788944398207930e-01
9.729226514240979506e-01,9.879167997246083299e-01
9.999999579234606362e-01,9.851782086542224537e-01
9.598578331913948380e-01,9.652177274437075960e-01
9.993080521233230762e-01,9.700396709208024548e-01
9.878093475785471034e-01,9.807434078186716420e-01
9.999683985110335849e-01,9.895668401127031277e-01
9.999471549746045129e-01,9.870063703081028983e-01
3.065534280743550388e-01,9.989092542292286048e-01
8.446706802684005311e-01,9.911892569497091632e-01
9.996833231596505831e-01,9.896311225550916690e-01
9.106815374401986407e-01,9.829011955898634412e-01
9.190045571350478060e-01,9.784004375533601472e-01
9.723298952101210313e-01,9.762470464102092071e-01
9.969499564323065499e-01,9.862022200066691280e-01
9.992925587560362866e-01,9.887872647326686470e-01
6.567022326633669138e-01,9.872254031879308389e-01
9.994155892109820583e-01,9.857409284767868485e-01
9.673761896187031972e-01,9.896189348503384720e-01
8.970689739439139387e-01,9.905290003797557752e-01
8.642830140915824799e-01,9.923848439226453655e-01
7.214067149534060253e-01,9.947249858554454427e-01
8.235178797756899094e-01,9.924393195866816342e-01
9.574205602127582315e-01,9.834232434385353772e-01
9.986584720482638566e-01,9.893785053330633739e-01
9.400502289458158023e-01,9.906099101850625033e-01
9.999936009773872092e-01,9.855641761965782122e-01
9.935352241727513078e-01,9.864017250404204518e-01
8.957479294921568691e-01,9.825624466312222749e-01
9.999951162210763966e-01,9.896251528418258392e-01
9.980673112356117649e-01,9.769953994432787336e-01
