5.325941228154383866e-01,5.782495979354811411e-01
6.698114930660495903e-01,8.972508620861393558e-01
4.101640742944748785e-01,1.197181678869269350e-01
9.121832026214038436e-01,2.147324449661835999e-01
1.970652667910146455e-02,8.493089555517369105e-01
9.225435366513624613e-01,5.038818780223592864e-01
2.239500093450673968e-01,4.920517576401300386e-01
4.334817407147988355e-01,5.874466986994316686e-01
3.629826259341666361e-01,2.016214217357654437e-01
7.294174745858116315e-01,3.620846124656311726e-01
8.471507432604263865e-01,3.119783442918217520e-01
6.610526371866489725e-01,6.504381268598943278e-01
2.764406003660553335e-01,7.574822305728384775e-01
8.096360109848566022e-01,7.216429372814174847e-01
7.910129880626824983e-01,8.162837931430848570e-01
1.034810313195453357e-01,5.490570642444580346e-02
5.537792884115789738e-01,6.735977325494448831e-01
8.163686470179108701e-02,9.223631556663421938e-01
3.059066853920363038e-01,4.468511035985703872e-01
4.702823038638780928e-01,9.993192874685926652e-01
9.743310458341956082e-01,3.796921260005253762e-01
1.250773748745595271e-01,1.049715387528726840e-02
6.208939666841225558e-01,1.376104874393688504e-01
1.867513020454175388e-01,2.570899138169727149e-01
1.970823457416722574e-02,2.415170106085719193e-01
9.733435940998571567e-01,1.083103645994480668e-02
1.970862762669804702e-02,3.695271676798203564e-01
1.970811657986598631e-02,1.496180537340064953e-01
1.970672658616404865e-02,5.693744626044608959e-01
1.971836211271543737e-02,1.054244135360808687e-02
1.970952758786889344e-02,4.397121049402166193e-01
1.970808355027935110e-02,3.193269952852682558e-01
1.970754391439200406e-02,2.163147778292387469e-01
1.970980203880189074e-02,4.029048911150767132e-01
1.970897261851172963e-02,1.245778216858342696e-01
1.970876912504292838e-02,2.940961566210900657e-01
1.970740392427993912e-02,3.449356922234580458e-01
1.970916767793754257e-02,1.892015920037975474e-01
1.970715270761609975e-02,2.682061289984312702e-01
1.970943856994662735e-02,1.673914947239273088e-01
8.671962650298236097e-01,1.050178872168805976e-02
8.671240413247951473e-01,1.050178124336312822e-02
1.974657346089725429e-02,7.164376825109264324e-01
8.671962650298239428e-01,1.050178872168805976e-02
1.975864153508468182e-02,7.161956869500216705e-01
1.974622896669060712e-02,7.164273723831577900e-01
8.671225554546546643e-01,1.050178872168805976e-02
8.671962650298239428e-01,1.050178183449266764e-02
8.671240413247951473e-01,1.050178124336312822e-02
8.671240413247951473e-01,1.050178124336312822e-02
1.974609240753214673e-02,7.161961774737584108e-01
1.974609240753204265e-02,7.161961774737582997e-01
1.974609240753204265e-02,7.161961774737582997e-01
8.671240413247951473e-01,1.050178124336312822e-02
1.974609240753204265e-02,7.161961774737582997e-01
8.671240413247951473e-01,1.050178124336312822e-02
2.084963722093728655e-02,1.102917227356786135e-02
9.703870027908713114e-01,1.059025377574653905e-02
2.084963722093725533e-02,1.102917227356786135e-02
2.084963722093728655e-02,1.102917227356786135e-02
2.084963722093728655e-02,1.102917227356786135e-02
2.084963722093728655e-02,1.102917227356786135e-02
2.084963722093728655e-02,1.102917227356786135e-02
2.084963722093728655e-02,1.102917227356786135e-02
2.084963722093728655e-02,1.102917227356786135e-02
2.084963722093728655e-02,1.102917227356786135e-02
2.084963722093728655e-02,1.102917227356786135e-02
2.084963722093728655e-02,1.102917227356786135e-02
2.084963722093728655e-02,1.102917227356786135e-02
2.084963722093728655e-02,1.102917227356786135e-02
2.084963722093728655e-02,1.102917227356786135e-02
2.084963722093728655e-02,1.102917227356786135e-02
7.836618175168057199e-02,1.108825774794903150e-02
9.735303322604670351e-01,1.108846244011835180e-02
2.132861225810803868e-02,1.109442863858114449e-02
1.978087287838014435e-02,1.108832041386424543e-02
2.121703391701141098e-02,1.109200255702499395e-02
2.282903201516162453e-02,1.109547128039385308e-02
2.132861225810803868e-02,1.109442863858114449e-02
2.282903201516162453e-02,1.109547128039385308e-02
2.121877951300569359e-02,1.109442863858114449e-02
7.836618175168057199e-02,1.108825774193352223e-02
2.282903201516163147e-02,1.109547128039385308e-02
2.282903201516162453e-02,1.105016055826325318e-02
2.282903201516162453e-02,1.105016055826325318e-02
1.978087287838014435e-02,1.108832041386424543e-02
1.972878368427946616e-02,1.109221294286407734e-02
1.972878368427945922e-02,1.109221294286407734e-02
6.230978661692579967e-01,1.108889921447166887e-02
6.230978661692581078e-01,1.108889921447157347e-02
1.994004776962288519e-02,9.827983131207410628e-01
2.611618658272327753e-01,1.196670339354130412e-02
2.599769941683107710e-01,1.060940006399355845e-02
2.599769941683107710e-01,1.060940006399356539e-02
6.230978661692579967e-01,1.108889921447166887e-02
6.230978661692579967e-01,1.108889921447166887e-02
6.230978661692579967e-01,1.108889921447166887e-02
6.230978661692579967e-01,1.108889921447166887e-02
6.230978661692579967e-01,1.108889921447166887e-02
6.230978661692579967e-01,1.108889921447166887e-02
6.230978661692579967e-01,1.108889921447166887e-02
2.599769941683107710e-01,1.060940006399356539e-02
6.230978661692579967e-01,1.108889921447166887e-02
6.230978661692579967e-01,1.108889921447166887e-02
2.101360540906573732e-02,1.414601338416457584e-02
9.726599882316375734e-01,1.429994750192471395e-02
1.042574042295260905e-01,1.420989819907777368e-02
5.843551786705414308e-02,1.407816163177625160e-02
1.575882424449744634e-01,1.516872498251786369e-02
8.897062205924291534e-02,1.446817840029868477e-02
4.705352110802880905e-02,1.407260366056014601e-02
2.266409137865853934e-02,1.516872498251786369e-02
1.110972527360042095e-01,1.421938125462302374e-02
1.992364641244581333e-02,1.419927083072675122e-02
2.101360540906573732e-02,1.416667897431499006e-02
6.017365086056240819e-02,1.407816163177625160e-02
2.053648092743368819e-02,1.432387461243752637e-02
1.973906346608089724e-02,1.419925794857005916e-02
2.033361990431550859e-02,1.432387461243752637e-02
1.042128520046611273e-01,1.420989819907777368e-02
9.695061518404118894e-01,1.110748105750746992e-02
9.695061518404118894e-01,1.110748105750746992e-02
9.695061518404118894e-01,1.110748105750746992e-02
9.695061518404118894e-01,1.110748105750746992e-02
9.695061518404118894e-01,1.110748105750746992e-02
9.695061518404118894e-01,1.110748105750746992e-02
9.695061518404118894e-01,1.110748105750746992e-02
9.695061518404118894e-01,1.110748105750746992e-02
9.695061518404118894e-01,1.110748105750746992e-02
9.695061518404118894e-01,1.110748105750746992e-02
9.695061518404118894e-01,1.110748105750746992e-02
9.695061518404118894e-01,1.110748105750746992e-02
9.695061518404118894e-01,1.110748105750746992e-02
9.695061518404118894e-01,1.110748105750746992e-02
9.695061518404118894e-01,1.110748105750746992e-02
9.695061518404118894e-01,1.110748105750746992e-02
1.695880477418796328e-01,1.168493679774114738e-02
9.741010473125110147e-01,1.164258679751459594e-02
2.047891920829596896e-02,1.535170749962590578e-02
2.047891920829594120e-02,1.178674303656036815e-02
2.253530564772486533e-02,1.537906404872004494e-02
