4.463609817293766602e-01,7.603716458567086889e-01
1.140270286053205878e-01,6.826204850742330077e-01
4.257465037871980829e-01,2.295232869004528442e-01
9.126782249906554290e-01,4.616532932251658783e-02
6.148979826363200063e-01,9.078684334206121864e-02
2.869232618016172576e-01,2.573533212011122062e-01
8.929565041929453384e-02,4.405970219955550604e-01
2.770335923329313443e-01,4.116857028965927867e-01
7.830144443758080275e-02,9.906240216075650196e-01
9.578006299570720472e-01,2.041410483178990598e-01
2.350262265341244161e-01,9.449106137856941867e-01
6.955349455849851870e-01,1.404350397721823296e-01
8.196807865049270392e-01,3.328736252001274210e-01
8.312773634192768268e-01,7.053519469086554361e-01
7.192936554412461270e-01,4.917300572393166758e-01
8.724821674084956014e-01,6.775476249436829246e-01
3.450242048374059234e-01,3.462933820929214312e-01
5.644162675242464511e-01,1.217924599919693318e-01
9.294764614535460101e-01,7.454251730681409338e-01
7.985360761910066385e-01,5.337665412318250979e-01
9.711495074775919889e-01,2.797186897676493533e-01
1.639113290502100251e-01,5.507466818867229330e-01
5.010643140749877489e-01,3.859232495612086034e-01
2.451436934551323998e-01,4.643718583283157342e-01
3.712011344522593292e-01,1.973642742984191012e-01
4.176058838229229631e-01,5.644517653368112953e-01
5.924129187559062926e-01,5.062749080192735507e-01
2.160860004699184100e-01,3.018639009119390981e-01
3.672757652988191401e-02,2.940844456198605794e-01
7.378948072802336000e-01,6.384105118470327911e-01
5.084598594179629005e-02,9.357982063733756295e-01
1.257347063742519748e-02,7.883487588502718912e-01
5.272986743440957191e-01,5.801897631270740430e-01
1.917761566576155485e-01,3.620776937299859111e-02
9.880021199360138340e-01,8.145338118712539544e-01
3.087371662767625091e-01,6.364715407383354784e-02
7.657333485342970869e-01,8.740578096669073815e-01
1.450320455601938341e-01,3.679851032876580996e-01
4.662788765474253916e-01,9.709647229524577261e-01
5.474319250708773454e-01,1.735751190357561202e-01
1.211074388331405544e-01,8.589061741636778713e-01
3.826508880488229680e-01,9.556016796762122067e-03
6.276058610916861458e-01,4.302683620809181209e-01
3.272084702405790302e-01,6.592967542327161645e-01
4.843384629530226859e-01,7.244737595444510347e-01
6.662764105181453456e-01,6.170419322596477629e-01
8.849818205367709911e-01,8.384830054394037946e-01
8.437631607382390930e-01,1.154857219958756870e-01
6.497945403528383457e-01,9.002584654349781168e-01
7.512205761444941121e-01,8.845402849848895688e-01
1.257366382160093367e-02,9.556390038603274767e-03
9.878056919373174871e-01,9.556462559663969625e-03
1.257367802396611688e-02,9.570172145489995105e-03
1.257366631961897782e-02,9.556283851562765233e-03
1.257366382160093367e-02,9.556390038603274767e-03
1.257366631961897782e-02,9.556440220426324142e-03
1.257360967710026596e-02,9.556317230286917944e-03
1.257351087339422455e-02,9.556430737324431851e-03
1.257366462721411574e-02,9.556572430566069934e-03
1.257360697599121079e-02,9.556114993498452878e-03
1.257366631961897782e-02,9.556439741321158879e-03
1.257367715722317730e-02,9.556238905960044716e-03
1.257366382160090071e-02,9.556390038603274767e-03
1.257366382160093367e-02,9.556390038603274767e-03
1.257366631961897782e-02,9.556533361522640685e-03
1.257366631961897782e-02,9.556533361522640685e-03
1.263062623957104599e-02,1.563005342350667903e-02
9.665379572999514002e-01,1.017023308955665624e-02
6.753821663574122169e-02,1.183719368357211837e-02
7.507222204489223671e-02,1.181098517450108673e-02
6.516093719729716682e-02,9.871563147842248725e-03
1.263062623957107375e-02,1.563005342350668250e-02
1.400141178530364509e-02,1.563005342350668250e-02
1.257555486944424671e-02,1.620254672913719329e-02
1.257555486944424671e-02,1.559343229505556414e-02
1.263062623957107375e-02,1.555953556104110874e-02
1.263062623957107375e-02,1.563005342350668250e-02
6.516093719729715295e-02,9.871563147842250460e-03
1.261660080472323288e-02,1.619285338232319058e-02
1.261660080472324676e-02,1.619285338232319058e-02
1.261660080472324676e-02,1.619285338232319058e-02
1.263062623957107375e-02,1.563005342350668250e-02
9.874754006131378770e-01,9.647144706314380105e-03
9.874754006131378770e-01,9.647144706314380105e-03
9.874754006131378770e-01,9.647144706314380105e-03
9.874754006131378770e-01,9.647144706314380105e-03
9.874754006131378770e-01,9.647144706314380105e-03
9.874754006131378770e-01,9.647144706314380105e-03
9.874754006131378770e-01,9.647144706314380105e-03
9.874754006131378770e-01,9.647144706314380105e-03
9.874754006131378770e-01,9.647144706314380105e-03
9.874754006131378770e-01,9.647144706314380105e-03
9.874754006131378770e-01,9.647144706314380105e-03
9.874754006131378770e-01,9.647144706314380105e-03
9.874754006131378770e-01,9.647144706314380105e-03
9.874754006131378770e-01,9.647144706314380105e-03
9.874754006131378770e-01,9.647144706314380105e-03
9.874754006131378770e-01,9.647144706314380105e-03
1.688476334108817978e-01,1.358700270218863616e-02
1.266415553547686410e-02,9.583792317615262915e-03
9.707689185826421374e-01,1.057322878412412029e-02
3.563757513308435376e-02,1.140030862177572428e-02
1.329815165450020931e-01,1.140034130825209185e-02
6.488584185840014229e-02,1.131057895117083302e-02
2.164687013888628650e-02,1.139698945804325236e-02
1.266771622836979257e-02,1.626371606361156491e-02
1.733958759363188884e-01,1.057322878412412029e-02
2.335444446734279492e-02,1.051182757241476626e-02
1.345554371073785505e-01,1.141314677836778937e-02
1.258951629091923687e-02,9.672893767245584890e-03
1.266415553547684328e-02,1.005616922645561316e-02
1.325071343541436297e-01,1.140034130825209185e-02
1.259911297243110524e-02,9.670500834806023197e-03
1.266410847559543314e-02,9.593028484280136797e-03
1.260154176593073980e-02,1.409497938311491533e-02
9.878850149864263352e-01,1.099459466849356075e-02
2.550162186101242456e-01,1.522939127552068103e-02
